thirdAc,arrival,from_station_code,name,zone,chair_car,first_class,duration_m,sleeper,from_station_name,number,departure,return_train,to_station_code,second_ac,to_station_name,duration_h,type_of_train,first_ac,distance
1,15:40:00,RE,Rewari - Delhi Sarai Rohilla (Daily) Special,NWR,1,0,30,0,REWARI,09741,14:10:00,09742,DEE,1,DELHI SARAI ROHILLA,1,Exp,0,78
1,12:30:00,DEE,Delhi Sarai Rohilla - Rewari (Daily) Special,NWR,1,0,30,0,DELHI SARAI ROHILLA,09742,11:00:00,09741,RE,1,REWARI,1,Exp,0,78
0,08:35:00,APH,Surathgarh Anupgarh Passenger,NWR,0,0,35,0,ANUPGARH,09761,07:00:00,09762,SOG,0,SURATGARH JN,1,Pass,0,78
0,20:20:00,SOG,Suratgarh - Anupgarh Passenger Special,NWR,0,0,35,0,SURATGARH JN,09762,18:45:00,09763,APH,0,ANUPGARH,1,Pass,0,76
0,22:15:00,APH,Surathgarh Anupgarh Passenger,NWR,0,0,35,0,ANUPGARH,09763,20:40:00,09764,SOG,0,SURATGARH JN,1,Pass,0,78
0,06:40:00,SOG,Suratgarh - Anupgarh Passenger Special,NWR,0,0,40,0,SURATGARH JN,09764,05:00:00,09763,APH,0,ANUPGARH,1,Pass,0,78
0,16:30:00,FL,Phulera Rewari Passenger Special,NWR,0,0,5,0,PHULERA JN,09765,11:25:00,09766,RE,0,REWARI,5,Pass,0,216
0,14:15:00,RE,Rewari-Phulera Passenger Special,NWR,0,0,5,0,REWARI,09766,09:10:00,09765,FL,0,PHULERA JN,5,Pass,0,216
0,19:35:00,BTC,Satpura Express,SECR,0,1,50,0,Balaghat Junction,10001,12:45:00,10002,JBP,0,JABALPUR,6,Exp,0,187
0,12:10:00,JBP,Satpura Express,SECR,0,1,40,0,JABALPUR,10002,05:30:00,10001,BTC,0,Balaghat Junction,6,Exp,0,187
1,18:45:00,CSTM,MUMBAI CST - MADGAON Mandovi Exp,KR,0,0,50,1,MUMBAI CST,10103,06:55:00,10104,MAO,1,MADGAON,11,Exp,1,765
1,21:30:00,MAO,MADGAON - MUMBAI CST Mandovi Exp,KR,0,0,0,1,MADGAON,10104,09:30:00,10103,CSTM,1,MUMBAI CST,12,Exp,1,765
1,10:45:00,CSTM,MUMBAI CST - MADGAON Konkan Knaya Exp,KR,0,0,40,1,MUMBAI CST,10111,23:05:00,10112,MAO,1,MADGAON,11,Exp,1,765
1,05:50:00,MAO,MADGAON - MUMBAI CST Konkan Knaya Exp,KR,0,0,50,1,MADGAON,10112,18:00:00,10111,CSTM,1,MUMBAI CST,11,Exp,1,765
1,10:55:00,MAO,Madgaon Ernakulam Weekly Super Fast Express,KR,0,0,25,1,MADGAON,10215,21:30:00,10216,ERS,1,ERNAKULAM JN,13,Exp,1,850
1,04:00:00,ERS,Ernakulam Madgaon Weekly SF Express,KR,0,0,25,1,ERNAKULAM JN,10216,14:35:00,10215,MAO,1,MADGAON,13,Exp,1,850
1,10:55:00,DR,DADAR - SAWANTWADI RD Rajya Rani Exp,CR,0,0,0,1,MUMBAI DADAR CENTRAL,11003,23:55:00,11004,SWV,1,SAWANTWADI ROAD,11,Exp,0,646
1,06:30:00,SWV,SAWANTWADI RD - DADAR Rajya Rani Exp,CR,0,0,20,1,SAWANTWADI ROAD,11004,18:10:00,11003,DR,1,MUMBAI DADAR CENTRAL,12,Exp,0,646
0,11:10:00,CSTM,Deccan Express,CR,1,0,0,0,MUMBAI CST,11007,07:10:00,11008,PUNE,0,PUNE JN,4,Exp,0,192
0,18:40:00,CSTM,Sinhagad Express,CR,1,0,10,0,MUMBAI CST,11009,14:30:00,11008,PUNE,0,PUNE JN,4,Exp,0,192
0,09:55:00,PUNE,Sinhagad Express,CR,1,0,50,0,PUNE JN,11010,06:05:00,11009,CSTM,0,MUMBAI CST,3,Exp,0,192
1,07:20:00,CSTM,Mahalaxmi Express,CR,0,0,57,1,MUMBAI CST,11011,20:23:00,11012,KOP,1,C SHAHU M RAJ KOLHAPUR TERM,10,Exp,1,518
1,07:25:00,KOP,Mahalaxmi Express,CR,0,0,55,1,C SHAHU M RAJ KOLHAPUR TERM,11012,20:30:00,11011,CSTM,1,MUMBAI CST,10,Exp,1,518
1,14:30:00,CBE,Coimbatore Mumbai LTT Express,CR,0,0,30,1,COIMBATORE JN,11014,08:00:00,11013,LTT,1,LOKMANYA TILAK TERM,30,Exp,1,1518
1,04:20:00,GKP,Kushinagar Express,CR,0,0,15,1,GORAKHPUR JN,11016,19:05:00,11015,LTT,1,LOKMANYA TILAK TERM,33,Exp,0,1680
1,05:50:00,YPR,Chalukya Express,CR,0,0,20,1,YESVANTPUR JN,11018,06:30:00,11017,DR,1,MUMBAI DADAR CENTRAL,23,Exp,0,1205
0,04:10:00,ASR,AMRITSAR - DARBHANGA Jan Nayak Exp,ECR,0,0,5,0,AMRITSAR JN,15212,19:05:00,15211,DBG,0,DARBHANGA JN,33,Exp,0,1499
0,08:42:00,MSB,Chennai Beach Tambaram EMU(12 Car),SR,0,0,55,0,CHENNAI BEACH,40013,07:47:00,,TBM,0,TAMBARAM,0,MEMU,0,33
0,19:50:00,NCJ,Nagercoil Kottayam Passenger,SR,0,0,30,0,NAGERCOIL JN,56304,12:20:00,,KTYM,0,KOTTAYAM,7,Pass,0,231
0,07:05:00,KTYM,Kottayam Ernakulam Passenger,SR,0,0,40,0,KOTTAYAM,56386,05:25:00,56385,ERS,0,ERNAKULAM JN,1,Pass,0,60
0,18:55:00,KTYM,Kottayam Ernakulam Passenger,SR,0,0,40,0,KOTTAYAM,56390,17:15:00,56389,ERS,0,ERNAKULAM JN,1,Pass,0,60
0,09:35:00,LHU,Loharu - Jaipur Passenger Spl (MG),NWR,0,0,55,0,Loharu,02082,02:40:00,02083,JP,0,JAIPUR,6,Pass,0,229
0,06:10:00,JP,Jaipur-Loharu MG Passenger Special,NWR,0,0,40,0,JAIPUR,02083,23:30:00,02084,LHU,0,Loharu,6,Pass,0,229
0,05:45:00,LHU,Loharu - Jaipur Passenger Spl (MG),NWR,0,0,35,0,Loharu,02084,23:10:00,02083,JP,0,JAIPUR,6,Pass,0,230
0,22:15:00,JP,Jaipur - Churu Passenger Spl (MG),NWR,0,0,20,0,JAIPUR,02085,16:55:00,02086,CUR,0,Churu,5,Pass,0,198
0,11:05:00,CUR,Churu - Jaipur Passenger Spl (MG),NWR,0,0,50,0,Churu,02086,05:15:00,02085,JP,0,JAIPUR,5,Pass,0,198
0,03:45:00,JP,Jaipur - Churu Passenger Spl (MG),NWR,0,0,15,0,JAIPUR,02087,20:30:00,02086,CUR,0,Churu,7,Pass,0,198
0,08:15:00,CUR,Churu - Jaipur Passenger Spl (MG),NWR,0,0,10,0,Churu,02088,03:05:00,02087,JP,0,JAIPUR,5,Pass,0,198
0,13:35:00,SIKR,Sikar - Churu Passenger Spl (MG),NWR,0,0,30,0,Sikar Junction,02089,11:05:00,02090,CUR,0,Churu,2,Pass,0,90
0,16:05:00,CUR,Sikar - Churu Passenger Spl (MG),NWR,0,0,5,0,Churu,02090,14:00:00,02089,SIKR,0,Sikar Junction,2,Pass,0,90
0,14:40:00,JP,Jaipur Loharu Passenger,NWR,0,0,55,0,JAIPUR,02093,07:45:00,02094,LHU,0,Loharu,6,Pass,0,229
0,13:10:00,RTGH,Ratangarh-Sardarshahar Passenger,NR,0,0,40,0,Ratangarh Junction,02411,11:30:00,02412,SRDR,0,Sardarshahr,1,Pass,0,46
0,15:20:00,SRDR,Sardarshahr-Ratangarh Passenger Special,NR,0,0,40,0,Sardarshahr,02412,13:40:00,02411,RTGH,0,Ratangarh Junction,1,Pass,0,46
0,08:15:00,SDLP,Sadulpur-Shri Ganganagar Passenger Special,NWR,0,0,45,0,Sadulpur Junction,02413,02:30:00,02414,SGNR,0,SHRI GANGANAGAR,5,Pass,0,246
1,06:15:00,DBRT,Dibrugarh Guwahati Rajdhani Express,NR,0,0,0,0,DIBRUGARH TOWN,02423,20:15:00,02424,GHY,0,GUWAHATI,10,Raj,0,564
1,05:00:00,GHY,Guwahati Dibrugarh Rajdhani Express,NR,0,0,55,0,GUWAHATI,02424,18:05:00,02423,DBRT,0,DIBRUGARH TOWN,10,Raj,0,564
1,05:05:00,DBRT,Dibrugarh Guwahati Rajdhani Express,NR,0,0,5,0,DIBRUGARH TOWN,02435,19:00:00,02436,GHY,0,GUWAHATI,10,Raj,0,564
1,06:25:00,GHY,Guwahati Dibrugarh Rajdhani Express,NR,0,0,40,0,GUWAHATI,02436,19:45:00,02435,DBRT,0,DIBRUGARH TOWN,10,Raj,0,564
0,12:10:00,KLK,Kalka Shimla Holiday Special,?,0,0,10,0,Kalka,02451,07:00:00,02452,SML,0,Shimla,5,Pass,0,95
0,21:10:00,SML,Shimla Kalka Holiday Special,?,0,0,20,0,Shimla,02452,15:50:00,02451,KLK,0,Kalka,5,Pass,0,96
0,18:10:00,KLK,Kalka Shimla Holiday Special,?,0,0,25,0,Kalka,02453,12:45:00,02452,SML,0,Shimla,5,Pass,0,95
0,15:20:00,SML,Shimla Kalka Holiday Special,?,0,0,55,0,Shimla,02454,09:25:00,02453,KLK,0,Kalka,5,Pass,0,96
1,07:35:00,VSG,Vasco da Gama Bangalore Link Express,SWR,0,0,25,1,VASCO DA GAMA,02779,15:10:00,,SBC,0,BANGALORE CITY JN,16,SF,0,705
1,10:05:00,RJPB,Rajendra Nagar-Tatanagar Special,ECR,0,0,50,1,RAJENDRA NAGAR BIHAR,03283,23:15:00,03284,TATA,1,TATANAGAR JN,10,Exp,0,496
1,22:00:00,TATA,Tatanagar-Rajendra Nagar Special,ECR,0,0,0,1,TATANAGAR JN,03284,11:00:00,03283,RJPB,1,RAJENDRA NAGAR BIHAR,11,Exp,0,496
1,09:45:00,DLI,Delhi Gaya S,ECR,0,0,35,1,OLD DELHI,03686,19:10:00,03685,GAYA,1,GAYA JN,14,SF,0,972
1,12:55:00,SNSI,Sainagar Shirdi - H. Nizamuddin (Weekly) Special,NR,0,0,55,1,SAINAGAR SHIRDI,04011,10:00:00,04012,NZM,1,DELHI H NIZAMUDDIN,26,Exp,0,1361
1,08:20:00,DLI,Delhi-Panipat Special,NR,0,0,50,1,OLD DELHI,04031,05:30:00,04032,PNP,1,PANIPAT JN,2,Exp,0,89
1,21:00:00,PNP,Panipat Delhi Special,NR,0,0,30,1,PANIPAT JN,04032,18:30:00,04031,DLI,1,OLD DELHI,2,Exp,0,89
0,11:50:00,ANVT,Anand Vihar T.-Jammu Tawi Special,NR,0,0,35,1,ANAND VIHAR TRM,04053,23:15:00,04054,JAT,0,JAMMU TAWI,12,Exp,0,633
0,05:40:00,JAT,Jammu Tawi-Anand Vihar Special,NR,0,0,10,1,JAMMU TAWI,04054,17:30:00,04053,ANVT,0,ANAND VIHAR TRM,12,Exp,0,633
1,14:35:00,ALD,Allahabad - Mumbai LTT (Weekly) Special,NCR,0,0,15,1,ALLAHABAD JN,04115,10:20:00,04116,LTT,0,LOKMANYA TILAK TERM,28,Exp,0,1533
0,01:00:00,JP,Jaipur Luharu Special,NWR,0,0,35,0,JAIPUR,02081,18:25:00,02082,LHU,0,Loharu,6,Exp,0,229
1,21:50:00,LTT,Mumbai LTT-Allahabad Special,NCR,0,0,0,1,LOKMANYA TILAK TERM,04116,15:50:00,04115,ALD,0,ALLAHABAD JN,30,Exp,0,1533
1,08:20:00,LKO,Lucknow -New Delhi Special,NR,0,0,35,1,LUCKNOW,04201,22:45:00,04202,NDLS,1,NEW DELHI,9,Exp,0,493
1,09:45:00,NDLS,New Delhi-Lucknow tri-weekly Special,NR,0,0,50,1,NEW DELHI,04202,23:55:00,04201,LKO,1,LUCKNOW,9,Exp,0,493
1,10:10:00,BSB,Varanasi-Old Delhi Special,NR,0,0,10,1,VARANASI JN,04203,20:00:00,04204,DLI,1,OLD DELHI,14,Exp,0,770
1,08:20:00,LTT,Saket Express Slip,CR,0,0,0,1,LOKMANYA TILAK TERM,11067-Slip,05:20:00,,RBL,1,RAE BARELI JN,27,Exp,0,1502
1,08:55:00,BSB,Varanasi-Gwalior Bundelkhand Express,NCR,0,0,50,1,VARANASI JN,11108,18:05:00,11107,GWL,1,GWALIOR JN,14,Exp,1,624
0,12:00:00,JHS,Jhansi-Lucknow Intercity Express,CR,1,0,50,0,JHANSI JN,11109,06:10:00,11110,LKO,0,LUCKNOW,5,Exp,0,292
0,22:35:00,LKO,Lucknow-Jhansi InterCity,CR,1,0,5,0,LUCKNOW,11110,16:30:00,11109,JHS,0,JHANSI JN,6,Exp,0,292
1,21:00:00,BJU,Barauni-Gwalior Mail,NCR,0,0,15,1,BARAUNI JN,11123,18:45:00,11124,GWL,1,GWALIOR JN,26,Mail,0,1055
1,13:05:00,GWL,Gwalior Barauni Mail,NCR,0,0,20,1,GWALIOR JN,11124,11:45:00,11123,BJU,1,BARAUNI JN,25,Mail,0,1055
1,08:25:00,INDB,Indore Gwalior Express,CR,0,0,10,1,INDORE JN BG,11125,20:15:00,11126,GWL,1,GWALIOR JN,12,Exp,0,562
1,07:50:00,GWL,Gwalior Indore Express,CR,0,0,20,1,GWALIOR JN,11126,19:30:00,11125,INDB,1,INDORE JN BG,12,Exp,0,562
1,03:40:00,NGP,Prerna Express,CR,0,0,5,1,NAGPUR,11454,09:35:00,11453,ADI,0,AHMEDABAD JN,18,Exp,0,959
0,15:40:00,BI,BARI SADRI - MAVLI PASSENGER,NWR,0,0,55,0,BARI SADRI,52071,12:45:00,52072,MVJ,0,MAVLI JN,2,Pass,0,82
1,08:05:00,MS,Chennai Salem Express Slip,CR,0,0,5,1,CHENNAI EGMORE,11063-Slip,23:00:00,,MTDM,1,METUR DAM,9,Exp,1,393
1,01:20:00,LTT,MUMBAI LTT - DARBHANGA Pawan Exp,CR,0,0,5,1,LOKMANYA TILAK TERM,11065,12:15:00,11066,DBG,1,DARBHANGA JN,37,Exp,0,1880
1,03:45:00,DBG,DARBHANGA - MUMBAI LTT Pawan Exp,CR,0,0,35,1,DARBHANGA JN,11066,13:10:00,11065,LTT,1,LOKMANYA TILAK TERM,38,Exp,0,1880
1,09:25:00,LTT,MUMBAI LTT - FAIZABAD Saket Exp,CR,0,0,5,1,LOKMANYA TILAK TERM,11067,05:20:00,11068,FD,1,FAIZABAD JN,28,Exp,0,1505
1,21:40:00,FD,FAIZABAD - MUMBAI LTT Saket Exp,CR,0,0,5,1,FAIZABAD JN,11068,15:35:00,11067,LTT,1,LOKMANYA TILAK TERM,30,Exp,0,1505
1,08:50:00,LTT,Tulsi Express,CR,0,0,30,1,LOKMANYA TILAK TERM,11069,05:20:00,11070,ALD,1,ALLAHABAD JN,27,Exp,0,1511
1,21:40:00,ALD,Tulsi Express,CR,0,0,25,1,ALLAHABAD JN,11070,16:15:00,11069,LTT,1,LOKMANYA TILAK TERM,29,Exp,0,1511
1,19:25:00,LTT,Kamayani Express,CR,0,0,45,1,LOKMANYA TILAK TERM,11071,12:40:00,11072,BSB,1,VARANASI JN,30,Exp,0,1640
1,23:05:00,BSB,Kamayani Express,CR,0,0,15,1,VARANASI JN,11072,15:50:00,11071,LTT,1,LOKMANYA TILAK TERM,31,Exp,0,1640
1,09:20:00,PUNE,Jhelum Express,CR,0,0,0,1,PUNE JN,11077,17:20:00,11078,JAT,1,JAMMU TAWI,40,Exp,0,2177
1,14:35:00,JAT,Jhelum Express,CR,0,0,50,1,JAMMU TAWI,11078,21:45:00,11077,PUNE,1,PUNE JN,40,Exp,0,2173
1,04:45:00,VRL,Veraval Pune Express,CR,0,0,20,1,VERAVAL,11087,06:25:00,11088,PUNE,1,PUNE JN,22,Exp,0,1066
1,16:40:00,PUNE,Pune Veraval Express,CR,0,0,50,1,PUNE JN,11088,19:50:00,11087,VRL,1,VERAVAL,20,Exp,0,1066
1,04:45:00,BGKT,BHAGAT KI KOTHI - PUNE Exp,CR,0,0,15,1,BHAGAT KI KOTHI,11089,05:30:00,11090,PUNE,1,PUNE JN,23,Exp,0,1094
1,17:35:00,PUNE,PUNE - BHAGAT KI KOTHI Exp,CR,0,0,45,1,PUNE JN,11090,19:50:00,11089,BGKT,1,BHAGAT KI KOTHI,21,Exp,0,1094
1,04:45:00,BHUJ,BHUJ - PUNE Ahimsa Exp,CR,0,0,45,1,BHUJ,11091,08:00:00,11092,PUNE,1,PUNE JN,20,Exp,0,993
1,15:20:00,PUNE,PUNE - BHUJ Ahimsa Exp,CR,0,0,30,1,PUNE JN,11092,19:50:00,11091,BHUJ,1,BHUJ,19,Exp,0,993
1,04:40:00,CSTM,MUMBAI CST - VARANASI Mahanagari Exp,CR,0,0,30,1,MUMBAI CST,11093,00:10:00,11094,BSB,1,VARANASI JN,28,Exp,0,1533
1,14:15:00,BSB,VARANASI - MUMBAI CST Mahanagari Exp,CR,0,0,50,1,VARANASI JN,11094,11:25:00,11093,CSTM,1,MUMBAI CST,26,Exp,0,1533
1,04:45:00,ADI,Ahimsa Express,CR,0,0,45,1,AHMEDABAD JN,11095,16:00:00,11096,PUNE,1,PUNE JN,12,Exp,0,635
1,07:45:00,PUNE,Ahimsa Express,CR,0,0,55,1,PUNE JN,11096,19:50:00,11095,ADI,1,AHMEDABAD JN,11,Exp,0,635
1,08:50:00,KOAA,Pratham Swatantrata Sangram Express,CR,0,0,25,1,KOLKATA CHITPUR,11105,07:25:00,11106,JHS,0,JHANSI JN,25,Exp,0,1326
1,21:45:00,JHS,Pratham Swatantrata Sangram Express,CR,0,0,5,1,JHANSI JN,11106,20:40:00,11105,KOAA,0,KOLKATA CHITPUR,25,Exp,0,1326
0,14:55:00,ABKP,AMBIKAPUR - JABALPUR Exp,WCR,0,0,50,1,AMBIKAPUR,11266,06:05:00,11265,JBP,0,JABALPUR,8,Exp,0,433
1,16:15:00,CSTM,Nandigram Express,CR,0,0,40,1,MUMBAI CST,11401,16:35:00,11402,NGP,1,NAGPUR,23,Exp,0,1139
1,05:40:00,NGP,Nandigram Express,CR,0,0,40,1,NAGPUR,11402,06:00:00,11401,CSTM,1,MUMBAI CST,23,Exp,0,1139
1,15:25:00,NGP,NAGPUR - KOLHAPUR EXP,CR,0,0,25,1,NAGPUR,11403,15:00:00,11404,KOP,1,C SHAHU M RAJ KOLHAPUR TERM,24,Exp,0,1038
1,12:35:00,KOP,KOLHAPUR - NAGPUR EXP,CR,0,0,45,1,C SHAHU M RAJ KOLHAPUR TERM,11404,12:50:00,11403,NGP,1,NAGPUR,23,Exp,0,1038
0,14:30:00,SUR,Solapur - Hubli Express,CR,0,0,5,0,SOLAPUR JN,11423,06:25:00,11424,UBL,0,HUBLI JN,8,Exp,0,358
0,23:15:00,UBL,Hubli Jn - Solapur Express,CR,0,0,15,0,HUBLI JN,11424,15:00:00,11423,SUR,0,SOLAPUR JN,8,Exp,0,357
1,04:15:00,JBP,JABALPUR - KOL HOWRAH Shaktipunj Exp,WCR,0,0,45,1,JABALPUR,11447,00:30:00,11448,HWH,1,HOWRAH JN,27,Exp,0,1152
1,15:45:00,HWH,HOWRAH - JABALPUR Shaktipunj Exp,WCR,0,0,15,1,HOWRAH JN,11448,14:30:00,11447,JBP,1,JABALPUR,25,Exp,0,1152
1,13:10:00,JBP,JABALPUR - SHRI MATA VAISHNO DEVI KATRA Express,CR,0,0,10,1,JABALPUR,11449,06:00:00,11450,SVDK,1,S M V D KATRA,31,Exp,0,1509
1,08:40:00,SVDK,SHRI MATA VAISHNO DEVI KATRA - JABALPUR Express,CR,0,0,55,1,S M V D KATRA,11450,23:45:00,11449,JBP,1,JABALPUR,32,Exp,0,1509
0,21:40:00,JBP,JABALPUR - REWA Intercity Exp,CR,1,0,35,0,JABALPUR,11451,17:05:00,11452,REWA,0,REWA,4,Exp,0,238
0,10:25:00,REWA,REWA - JABALPUR Intercity Exp,CR,1,0,25,0,REWA,11452,06:00:00,11451,JBP,0,JABALPUR,4,Exp,0,238
1,12:15:00,ADI,Prerna Express,CR,0,0,50,1,AHMEDABAD JN,11453,16:25:00,11454,NGP,0,NAGPUR,19,Exp,0,959
1,15:10:00,SMNH,Somnath-Jabalpur Express,CR,0,0,30,1,SOMNATH,11463,09:40:00,11464,JBP,1,JABALPUR,29,Exp,0,1415
1,17:55:00,JBP,Jabalpur-Somnath Express,CR,0,0,55,1,JABALPUR,11464,12:00:00,11463,SMNH,1,SOMNATH,29,Exp,0,1415
1,05:40:00,INDB,Indore-Jabalpur Overnight Express,CR,0,0,55,1,INDORE JN BG,11471,17:45:00,11472,JBP,1,JABALPUR,11,Exp,1,555
1,10:30:00,JBP,Jabalpur-Indore Express,CR,0,0,30,1,JABALPUR,11472,23:00:00,11471,INDB,1,INDORE JN BG,11,Exp,1,555
0,22:05:00,LKO,Lucknow-NewDelhi Swarn Shatabdi Express,NR,1,0,30,0,LUCKNOW,12003,15:35:00,12004,NDLS,0,NEW DELHI,6,Shtb,0,511
0,21:10:00,RNC,Ranchi-Howrah Shatabdi Express,ER,1,0,25,0,RANCHI,12020,13:45:00,12019,HWH,0,HOWRAH JN,7,Shtb,1,423
0,13:15:00,HWH,Barbil Janshatabdi,ER,1,0,55,0,HOWRAH JN,12021,06:20:00,12022,BBN,0,Barbil,6,JShtb,0,398
0,20:50:00,BBN,Barbil Howrah Janshatabdi,ER,1,0,5,0,Barbil,12022,13:45:00,12021,HWH,0,HOWRAH JN,7,JShtb,0,398
1,11:35:00,JBP,JABALPUR - DELHI H NIZAMUDDIN Mahakoshal SF Exp,CR,0,0,25,1,JABALPUR,12189,18:10:00,12190,NZM,1,DELHI H NIZAMUDDIN,17,SF,0,961
0,13:25:00,BGP,Bhagalpur Azimganj Passenger,ER,0,0,35,0,BHAGALPUR,53030,04:50:00,53029,AZ,0,AZIMGANJ JN,8,Pass,0,226
0,09:25:00,ERS,Ernakulam Kottayam Passenger,SR,0,0,55,0,ERNAKULAM JN,56385,07:30:00,56386,KTYM,0,KOTTAYAM,1,Pass,0,60
1,18:30:00,SMNH,SOMNATH - JABALPUR Exp (via Bina),WCR,0,0,50,1,SOMNATH,11465,09:40:00,11466,JBP,1,JABALPUR,32,Exp,0,1570
1,17:55:00,JBP,JABALPUR - SOMNATH Exp (via Bina),CR,0,0,55,1,JABALPUR,11466,10:00:00,11465,SMNH,1,SOMNATH,31,Exp,0,1570
0,20:25:00,INDB,INDORE - JABALPUR Intercity Exp,WCR,1,0,10,0,INDORE JN BG,11702,04:15:00,11701,JBP,0,JABALPUR,16,Exp,0,761
0,14:05:00,NDLS,New Delhi-Bhopal Shatabdi Express,NR,1,0,50,0,NEW DELHI,12002,06:15:00,12001,BPL,0,BHOPAL JN,7,Shtb,1,701
0,12:30:00,NDLS,NewDelh-Lucknowi Swarn Shatabdi Express,NR,1,0,15,0,NEW DELHI,12004,06:15:00,12003,LKO,0,LUCKNOW,6,SF,0,511
0,21:20:00,NDLS,New Delhi-Kalka Shatabdi,NR,1,0,5,0,NEW DELHI,12005,17:15:00,12006,KLK,0,Kalka,4,Shtb,1,303
0,10:25:00,KLK,Kalka-New Delhi Shatabdi,NR,1,0,10,0,Kalka,12006,06:15:00,12005,NDLS,0,NEW DELHI,4,Shtb,0,303
0,21:25:00,MYS,MYSORE - CHENNAI CENT Shatabdi Express,SR,1,0,10,0,MYSORE JN,12008,14:15:00,12007,MAS,0,CHENNAI CENTRAL,7,Shtb,1,500
0,13:10:00,BCT,Mumbai-Ahmedabad Shatabdi Express,WR,1,0,45,0,Mumbai Central,12009,06:25:00,12010,ADI,0,AHMEDABAD JN,6,Shtb,1,491
0,21:35:00,ADI,Ahmedabad-Mumbai Central Shatabdi,WR,1,0,5,0,AHMEDABAD JN,12010,14:30:00,12009,BCT,0,Mumbai Central,7,Shtb,1,491
0,11:45:00,NDLS,Kalka Shatabdi Express,NR,1,0,5,0,NEW DELHI,12011,07:40:00,12012,KLK,0,Kalka,4,Shtb,0,303
0,21:55:00,KLK,Kalka-New Delhi Shatabdi,NR,1,0,10,0,Kalka,12012,17:45:00,12011,NDLS,0,NEW DELHI,4,Shtb,0,303
0,22:35:00,NDLS,New Delhi-Amritsar Shatabdi Express,NR,1,0,5,0,NEW DELHI,12013,16:30:00,12014,ASR,0,AMRITSAR JN,6,Shtb,1,448
0,11:15:00,ASR,Amritsar-NewDelhi Shatabdi,NR,1,0,15,0,AMRITSAR JN,12014,05:00:00,12013,NDLS,0,NEW DELHI,6,Shtb,1,448
0,12:40:00,NDLS,New Delhi-Ajmer Shatabdi,NR,1,0,35,0,NEW DELHI,12015,06:05:00,12016,AII,0,AJMER JN,6,Shtb,1,443
0,22:40:00,AII,Ajmer-New Delhi Shatabdi,NR,1,0,50,0,AJMER JN,12016,15:50:00,12015,NDLS,0,NEW DELHI,6,Shtb,1,443
0,12:40:00,NDLS,New Delhi-Dehradun Shatabdi,NR,1,0,50,0,NEW DELHI,12017,06:50:00,12018,DDN,0,DEHRADUN,5,Shtb,1,315
0,22:45:00,DDN,Dehradun-New Delhi Shatabdi,NR,1,0,45,0,DEHRADUN,12018,17:00:00,12017,NDLS,0,NEW DELHI,5,Shtb,1,315
0,22:15:00,HWH,Howrah-Patna Jan Shatabdi,ECR,1,0,10,0,HOWRAH JN,12023,14:05:00,12024,PNBE,0,PATNA JN,8,JShtb,0,532
0,13:25:00,PNBE,Patna-Howrah Jan Shatabdi,ECR,1,0,40,0,PATNA JN,12024,05:45:00,12023,HWH,0,HOWRAH JN,7,JShtb,0,532
0,14:10:00,PUNE,Pune-Secunderabad Shatabdi Express,CR,1,0,20,0,PUNE JN,12025,05:50:00,12026,SC,0,SECUNDERABAD JN,8,Shtb,0,597
0,23:00:00,SC,Secunderabad-Pune Shatabdi,CR,1,0,20,0,SECUNDERABAD JN,12026,14:40:00,12025,PUNE,0,PUNE JN,8,Shtb,1,597
0,11:00:00,SBC,BANGALORE CITY - CHENNAI CENT Shatabdi Exp,SWR,1,0,0,0,BANGALORE CITY JN,12028,06:00:00,12027,MAS,0,CHENNAI CENTRAL,5,Shtb,0,362
0,13:25:00,NDLS,New Delhi-Amritsar Swarna Shatabdi Express,NR,1,0,5,0,NEW DELHI,12029,07:20:00,12030,ASR,0,AMRITSAR JN,6,Shtb,1,448
0,13:25:00,NDLS,Amritsar Shatabdi Express,NR,1,0,5,0,NEW DELHI,12031,07:20:00,12032,ASR,0,AMRITSAR JN,6,Shtb,1,448
0,23:05:00,ASR,Amritsar Shatabdi Express,NR,1,0,10,0,AMRITSAR JN,12032,16:55:00,12031,NDLS,0,NEW DELHI,6,Shtb,1,448
0,11:10:00,CNB,Kanpur Shatabdi,NCR,1,0,10,0,KANPUR CENTRAL,12033,06:00:00,12034,NDLS,0,NEW DELHI,5,Shtb,1,437
0,20:50:00,NDLS,New Delhi-Kanpur Shatabdi Express,NCR,1,0,55,0,NEW DELHI,12034,15:55:00,12033,CNB,0,KANPUR CENTRAL,4,Shtb,1,437
0,12:20:00,NDLS,New Delhi-Ludhiana Shatabdi Express,NR,1,0,20,0,NEW DELHI,12037,07:00:00,12038,LDH,0,LUDHIANA JN,5,Shtb,0,329
0,22:05:00,LDH,Ludhiana-New Delhi Shatabdi Express,NR,1,0,25,0,LUDHIANA JN,12038,16:40:00,12037,NDLS,0,NEW DELHI,5,Shtb,0,329
0,14:10:00,DR,DADAR - MADGAON Jan Shatabdi Exp,KR,1,0,0,0,MUMBAI DADAR CENTRAL,12051,05:10:00,12052,MAO,0,MADGAON,9,JShtb,0,765
0,23:20:00,MAO,MADGAON - DADAR Jan Shatabdi Exp,KR,1,0,50,0,MADGAON,12052,14:30:00,12051,DR,0,MUMBAI DADAR CENTRAL,8,JShtb,0,765
0,21:55:00,HW,Haridwar Amritsar Jan Shatabdi Express,NR,1,0,20,0,HARIDWAR JN,12053,14:35:00,12054,ASR,0,AMRITSAR JN,7,JShtb,0,407
